DelayMinutes,Distance,ScheduledDuration,DepartureHour,DepartureDay,DepartureMonth,IsWeekend,Airline_Encoded,Origin_Encoded,Destination_Encoded,AircraftType_Encoded
23,0.7600010364376044,1.2919711893547872,-0.7909245931179513,6,9,1,2,2,4,1
0,-1.2856359027192708,0.15214655931555512,1.6653768479365656,6,9,1,0,1,1,0
0,0.47525599947866837,0.3163585822873089,-0.21297131286982968,6,9,1,1,1,3,2
0,-1.3297177703656333,-0.8524446400410561,-0.06848299280779926,6,9,1,0,1,0,2
11,0.397814880640464,0.3453371745764419,0.7984469275643832,6,9,1,1,0,3,2
14,-1.3130381447697124,0.7993351204395258,1.2319118877504744,6,9,1,0,2,3,0
29,0.894629443033252,1.2629925970656541,1.2319118877504744,6,9,1,0,0,3,0
29,0.09519881625732693,-0.9007422938562778,-0.35745963293186006,6,9,1,3,3,0,2
4,0.2476982502771755,1.6107357045352504,1.3764002078125048,6,9,1,1,2,0,1
0,1.6904858643243368,-1.2967830551410957,1.5208885278745352,6,9,1,1,0,0,2
21,-1.4714945879309613,0.0458917209220674,-0.35745963293186006,6,9,1,3,4,2,1
24,-0.03466398302520038,1.4465236815634965,0.07600532725423113,6,9,1,2,2,3,1
11,-0.03942959033832065,0.8862708973069249,0.36498196737829197,6,9,1,2,0,4,0
0,0.7028137486801611,1.3112902508808757,1.5208885278745352,6,9,1,1,1,0,1
21,-0.9115357286393297,0.7703565281503928,-1.5133661934281033,6,9,1,2,4,4,1
20,0.5074238488422301,1.4561832123265408,1.087423567688444,6,9,1,1,3,0,2
16,-1.6156542091528494,0.6254635667047277,1.3764002078125048,6,9,1,1,1,0,2
0,0.6682630956600392,1.3402688431700087,-0.7909245931179513,6,9,1,0,4,1,0
9,-0.9925510529623743,-0.9104018246193222,-0.5019479529938905,6,9,1,0,1,3,2
7,0.07732778883312592,-0.07002264823446468,-0.06848299280779926,6,9,1,3,4,3,1
27,-0.04657800130800105,-0.7751683939367014,1.2319118877504744,6,9,1,3,4,1,0
13,1.0328320551137398,1.7266500736917825,0.7984469275643832,6,9,1,3,4,0,0
11,0.7230675797609223,-0.13763936357577505,0.5094702874403223,6,9,1,3,2,2,0
8,-1.1236052540731818,-0.35980857112579484,0.5094702874403223,6,9,1,3,3,0,0
0,0.054691154095804655,0.055551251685111734,0.22049364731626153,6,9,1,2,0,1,2
17,0.5324432872361116,1.630054766061339,0.9429352476264136,6,9,1,1,2,0,0
0,-0.32536602912553675,-0.707551678595391,-0.6464362730559209,6,9,1,2,3,2,0
20,1.5213068047085672,0.8476327742547475,1.5208885278745352,6,9,1,1,4,4,2
15,-0.21813986458033072,-1.4416760165867608,0.07600532725423113,6,9,1,3,0,3,2
0,-1.429795523941159,-1.5189522626911156,-0.9354129131799817,6,9,1,0,4,3,1
0,-1.44766655136536,-0.2825323250214401,0.5094702874403223,6,9,1,3,3,4,2
0,-0.6005798514582322,1.0698019818047673,-1.0799012332420121,6,9,1,1,2,3,2
18,-1.7157319627283751,0.036232190159023056,1.087423567688444,6,9,1,3,0,3,2
15,1.5260724120216875,0.25840139770904286,-0.7909245931179513,6,9,1,3,1,1,2
0,-0.4790568649736654,-0.7172112093584354,-0.7909245931179513,6,9,1,0,2,0,1
25,-0.9544261944574122,-0.8234660477519231,-1.0799012332420121,6,9,1,2,0,2,0
24,1.2532413933455522,-0.8814232323301892,-0.21297131286982968,6,9,1,3,4,3,1
30,-1.644247853031571,0.49023013602210697,1.2319118877504744,6,9,1,2,2,3,0
22,1.5487090467590088,0.7703565281503928,0.6539586075023528,6,9,1,2,1,1,1
5,-0.8734108701343676,-1.4320164858237165,1.3764002078125048,6,9,1,2,4,3,2
3,-1.6370994420618907,-1.6831642856628692,-1.0799012332420121,6,9,1,2,2,3,2
24,-0.6947005958923576,-0.9297208861454108,0.9429352476264136,6,9,1,1,2,2,0
10,1.2460929823758717,1.6107357045352504,0.07600532725423113,6,9,1,1,4,2,0
16,-0.897238906699969,-1.4899736704019826,0.7984469275643832,6,9,1,2,4,0,1
0,1.7202709100313385,-0.9683590091975882,-1.6578545134901337,6,9,1,1,3,3,0
15,1.4355258730724025,1.0794615125678118,1.2319118877504744,6,9,1,1,2,2,1
7,1.1710346671942276,-1.2291663397997854,1.5208885278745352,6,9,1,0,1,1,1
0,-1.2248744094769874,-0.24389420196926276,0.07600532725423113,6,9,1,2,0,1,2
26,-0.1418901475704064,0.2680609284720872,-0.06848299280779926,6,9,1,0,1,3,0
10,-0.9079615231544895,-0.09900124052359768,-1.2243895533040425,6,9,1,1,3,0,1
17,-0.42544378270106237,-0.4370848172301495,0.36498196737829197,6,9,1,1,1,1,1
0,0.23340142833781471,0.055551251685111734,-0.9354129131799817,6,9,1,1,4,0,2
0,-1.571572341506487,0.3453371745764419,-1.6578545134901337,6,9,1,3,0,2,2
16,-0.56126359112499,-0.5819777786758147,-1.368877873366073,6,9,1,2,4,3,0
28,-0.9961252584472146,-1.5382713242172041,-0.35745963293186006,6,9,1,0,4,3,0
3,-0.16929238962084797,0.9538876126482353,0.36498196737829197,6,9,1,3,0,0,0
0,0.8791412192656111,-0.7172112093584354,-0.21297131286982968,6,9,1,2,3,0,1
0,1.1412496214872259,0.0941893747372891,-0.35745963293186006,6,9,1,2,2,4,1
15,-0.19431182801472938,0.06521078244815608,1.087423567688444,6,9,1,2,3,0,1
27,0.08090199431796613,-0.10866077128664203,-1.0799012332420121,6,9,1,1,3,0,1
0,-0.7471222763366805,0.5675063821264617,-0.7909245931179513,6,9,1,0,4,3,2
21,-0.401615746135461,-1.644526162610692,0.36498196737829197,6,9,1,2,1,3,2
11,-1.4095416928603979,1.0987805740939003,-0.35745963293186006,6,9,1,0,3,4,0
20,-0.4933536869130262,-0.08934170976055335,-0.35745963293186006,6,9,1,3,4,1,2
6,1.3128114847595556,0.9925257357004126,0.07600532725423113,6,9,1,1,0,0,1
13,1.5379864303044881,-0.19559654815404107,-0.21297131286982968,6,9,1,2,3,3,0
0,-1.037824322437017,-1.7218024087150465,-1.6578545134901337,6,9,1,2,4,0,0
29,1.6690406314152957,1.1277591663830333,0.22049364731626153,6,9,1,1,4,1,1
13,1.6464039966779742,1.176056820198255,0.07600532725423113,6,9,1,3,1,1,0
0,-0.2800927596508942,-0.18593701739099674,0.36498196737829197,6,9,1,0,1,3,2
10,1.5224982065368473,-0.25355373273230714,1.2319118877504744,6,9,1,2,4,4,0
13,-1.2784874917495905,0.4419324822068853,0.5094702874403223,6,9,1,0,4,4,1
24,-0.9591918017705324,0.0458917209220674,-0.35745963293186006,6,9,1,3,1,4,0
28,-0.05015220679284125,1.6397142968243834,0.36498196737829197,6,9,1,3,2,3,0
22,0.7695322510638449,-0.8138065169888787,0.5094702874403223,6,9,1,2,1,0,1
14,0.9708791600431763,0.7123993435721268,-1.0799012332420121,6,9,1,0,4,1,0
10,0.8076571095688071,-0.678573086306258,-0.06848299280779926,6,9,1,2,0,3,2
29,-1.0533125462046578,1.4561832123265408,-0.6464362730559209,6,9,1,3,1,2,1
0,-0.14903855854008682,-1.3450807089563175,-0.6464362730559209,6,9,1,3,4,3,1
15,1.1900970964467086,0.49023013602210697,-0.7909245931179513,6,9,1,1,3,4,0
7,0.5550799219734328,-0.736530270884524,-1.2243895533040425,6,9,1,2,4,1,0
10,-0.55888078746843,0.7027398128090825,0.36498196737829197,6,9,1,3,2,4,0
21,0.6432436572661578,-1.6252071010846032,0.5094702874403223,6,9,1,3,0,3,0
15,0.9565823381038154,0.9538876126482353,-1.0799012332420121,6,9,1,2,2,0,2
0,1.5153497955671669,0.9152494895960579,-1.5133661934281033,6,9,1,0,3,2,2
7,0.7194933742760821,-1.702483347188958,0.9429352476264136,6,9,1,1,3,0,1
27,-0.8746022719626477,-1.0939329091171646,1.3764002078125048,6,9,1,0,2,2,0
14,1.0757225209318222,-0.0024059328931542974,0.9429352476264136,6,9,1,0,2,2,0
18,0.5074238488422301,-1.1229115014062976,0.6539586075023528,6,9,1,2,0,0,2
29,-0.6327477008217941,-0.6882326170693024,0.5094702874403223,6,9,1,0,1,2,2
0,-0.07636304701500272,0.33567764381339754,-0.7909245931179513,6,9,1,0,2,0,1
0,-0.34800266386285805,-1.4030378935345835,-1.5133661934281033,6,9,1,2,0,3,0
11,0.5312518854078315,-0.4177657557040609,0.7984469275643832,6,9,1,1,0,3,0
0,-0.7935869476396031,1.2919711893547872,0.5094702874403223,6,9,1,2,2,1,1
25,-0.294389581590255,1.6397142968243834,-0.7909245931179513,6,9,1,1,1,1,0
0,-0.7161458288013988,-0.38878716341492786,-1.2243895533040425,6,9,1,0,0,2,2
27,-0.3527682711759783,0.6544421589938607,-0.06848299280779926,6,9,1,0,0,4,2
8,-1.1831753454871852,1.0215043279895457,-1.2243895533040425,6,9,1,2,0,3,1
0,-1.3106553411131523,0.548187320600373,-0.21297131286982968,6,9,1,0,2,3,1
6,0.8171883241950476,-0.2921918557844845,-0.35745963293186006,6,9,1,0,2,4,0
2,0.8028915022556868,-0.4564038787562382,0.6539586075023528,6,9,1,1,4,4,1
27,0.4990840360442697,-1.6638452241367807,1.3764002078125048,6,9,1,2,0,2,2
0,1.6928686679808969,-0.7461898016475684,-0.9354129131799817,6,9,1,2,2,1,1
0,0.23221002650953465,-0.8621041708041005,-0.6464362730559209,6,9,1,3,4,3,2
0,-0.48501387411506575,-1.4706546088758938,-1.6578545134901337,6,9,1,0,3,3,2
0,-0.8352860116294055,-0.26321326349535146,1.5208885278745352,6,9,1,2,4,4,0
16,0.5312518854078315,0.5288682590742844,-0.5019479529938905,6,9,1,0,0,1,2
10,0.540783100034072,0.7027398128090825,1.3764002078125048,6,9,1,3,3,4,1
20,1.552283252243849,1.5624380507200286,1.5208885278745352,6,9,1,2,3,2,1
11,-0.2514991157721726,0.01691312863293438,-1.368877873366073,6,9,1,0,2,3,1
0,0.0892418071159266,-1.0649543168280315,0.5094702874403223,6,9,1,2,2,1,0
27,0.45976777571102745,-1.3257616474302287,0.36498196737829197,6,9,1,0,2,3,0
20,0.575333753054194,-0.3211704480736175,-0.9354129131799817,6,9,1,3,2,0,2
30,0.9506253289624151,-1.2098472782736966,1.087423567688444,6,9,1,0,0,2,1
5,0.3894750678425035,1.5817571122461174,-1.368877873366073,6,9,1,2,3,2,0
0,-0.9877854456492541,1.4465236815634965,-0.06848299280779926,6,9,1,2,1,4,1
0,-0.2074172481258101,1.2919711893547872,0.07600532725423113,6,9,1,2,3,0,0
19,0.12617526379260868,0.6447826282308164,0.7984469275643832,6,9,1,2,1,4,0
26,1.480799142547045,1.1084401048569448,-1.6578545134901337,6,9,1,3,2,4,0
4,0.36326422762034205,-1.644526162610692,-0.06848299280779926,6,9,1,0,1,2,0
30,-0.11567930734824494,-0.24389420196926276,0.7984469275643832,6,9,1,1,3,4,2
12,-0.862688253679847,1.0408233895156342,-0.35745963293186006,6,9,1,2,1,1,1
22,0.7421300090134034,1.0118447972265012,-1.5133661934281033,6,9,1,1,4,4,1
27,0.4657247848524278,0.432272951443841,-0.7909245931179513,6,9,1,3,0,0,2
10,1.2377531695779114,0.18112515160468814,-1.0799012332420121,6,9,1,0,1,3,0
0,-1.162921514406424,0.036232190159023056,1.3764002078125048,6,9,1,2,3,2,0
16,1.1495894342851862,-0.9876780707236769,-1.2243895533040425,6,9,1,3,4,1,1
26,-0.3563424766608185,0.01691312863293438,-1.2243895533040425,6,9,1,2,2,3,0
12,-0.6244078880238336,0.2487418669459985,0.6539586075023528,6,9,1,1,2,0,1
25,-1.3821394508099563,-1.0939329091171646,-1.368877873366073,6,9,1,1,1,4,0
22,0.026097510217083043,1.3499283739330532,1.2319118877504744,6,9,1,1,1,3,2
25,1.019726635002659,-1.3257616474302287,0.9429352476264136,6,9,1,0,2,1,2
6,-0.44450621195354345,1.5431189891939399,1.3764002078125048,6,9,1,1,0,4,0
0,-1.5989745835569285,0.16180609007859947,0.7984469275643832,6,9,1,2,4,2,0
0,0.485978615933189,-1.7121428779520023,-1.5133661934281033,6,9,1,1,2,2,2
19,-0.9925510529623743,-0.09900124052359768,0.22049364731626153,6,9,1,3,1,0,2
0,-0.002496133661638567,0.4419324822068853,-0.5019479529938905,6,9,1,3,3,0,0
20,1.1066989684671038,-0.7751683939367014,1.2319118877504744,6,9,1,1,4,3,2
18,-0.6422789154480346,-0.40810622494101656,1.2319118877504744,6,9,1,1,2,3,0
0,-1.2629992679819495,0.8089946512025702,-0.21297131286982968,6,9,1,2,4,2,1
11,-1.5870605652741279,0.6254635667047277,0.36498196737829197,6,9,1,2,3,0,2
10,1.498670169971246,-1.190528216747608,-0.9354129131799817,6,9,1,0,4,2,2
3,0.9875587856390972,0.6930802820460381,0.5094702874403223,6,9,1,3,0,3,1
20,-1.4810258025572018,-1.277463993615007,0.5094702874403223,6,9,1,3,0,4,1
20,-1.5286818756884046,-0.6882326170693024,0.9429352476264136,6,9,1,1,1,3,0
0,-1.2379798295880682,1.2533330663026099,-1.2243895533040425,6,9,1,0,3,1,1
6,0.7468956163265237,-0.05070358670837599,0.36498196737829197,6,9,1,2,3,2,0
23,-1.4631547751330007,-0.16661795586490805,-0.6464362730559209,6,9,1,2,3,1,1
12,0.4621505793675876,0.577165912889506,0.07600532725423113,6,9,1,0,1,2,2
23,-1.589443368930688,-0.07002264823446468,-1.2243895533040425,6,9,1,1,0,2,2
8,1.3652331652038785,0.4515920129699296,0.36498196737829197,6,9,1,3,3,4,1
23,-0.8579226463667268,0.15214655931555512,-0.21297131286982968,6,9,1,3,3,1,0
19,-0.1859720152167689,0.8669518357808362,-0.5019479529938905,6,9,1,2,1,4,0
0,-1.539404492142925,0.21010374389382117,-1.0799012332420121,6,9,1,2,1,4,1
19,-1.5799121543044474,-1.5672499165063372,-0.5019479529938905,6,9,1,3,4,4,2
18,-0.9913596511340943,1.5334594584308956,0.7984469275643832,6,9,1,2,0,1,1
26,0.47049039216554805,-0.36946810188883916,-1.368877873366073,6,9,1,0,1,1,0
17,-0.12044491466136521,-0.25355373273230714,1.5208885278745352,6,9,1,3,2,0,1
13,-0.2002688371561297,-0.1279798328127307,-1.6578545134901337,6,9,1,2,2,1,2
22,-0.7840557330133626,1.1374186971460778,1.2319118877504744,6,9,1,1,1,2,0
13,0.9017778540029324,1.4175450892743635,1.6653768479365656,6,9,1,1,0,0,2
13,0.7051965523367213,0.7606969973873485,0.6539586075023528,6,9,1,2,4,3,2
20,0.6492006664075581,0.9538876126482353,0.9429352476264136,6,9,1,3,2,4,0
8,1.5665800741832099,1.2919711893547872,0.36498196737829197,6,9,1,2,2,4,1
21,0.3644556294486221,1.5720975814830729,-0.35745963293186006,6,9,1,1,4,1,1
0,-0.06325762690392199,-1.673504754899825,1.6653768479365656,6,9,1,3,4,2,0
14,1.372381576173559,-0.9393804169084552,0.07600532725423113,6,9,1,2,2,4,0
27,0.3144167526608593,1.176056820198255,1.5208885278745352,6,9,1,1,4,0,1
11,-0.09423407443920373,1.3209497816439202,0.07600532725423113,6,9,1,0,1,3,0
20,1.659509416789055,-1.0649543168280315,-1.6578545134901337,6,9,1,3,2,0,1
9,-0.4433148101252634,-0.5143610633345043,1.2319118877504744,6,9,1,0,2,4,1
15,-0.3706392986001793,0.4515920129699296,-1.368877873366073,6,9,1,2,4,0,1
0,0.8827154247504513,0.23908233618295419,-0.9354129131799817,6,9,1,3,3,2,1
14,-1.2737218844364702,-1.5092927319280711,-1.368877873366073,6,9,1,3,4,4,2
0,0.17144853326725124,1.5334594584308956,-0.35745963293186006,6,9,1,3,4,2,2
20,-1.3642684233857554,0.4515920129699296,-1.6578545134901337,6,9,1,0,2,4,0
10,1.0995505574974236,0.0458917209220674,0.5094702874403223,6,9,1,1,0,3,1
0,-1.7097749535869746,-0.37912763265188354,-0.5019479529938905,6,9,1,3,0,1,1
6,-0.4909708832564661,0.49988966678515134,1.6653768479365656,6,9,1,2,3,4,2
6,0.894629443033252,1.4755022738526296,1.087423567688444,6,9,1,1,2,3,2
0,1.674997640556696,-1.248485401325874,1.3764002078125048,6,9,1,2,1,1,0
9,-0.9305981578918109,0.5288682590742844,-0.06848299280779926,6,9,1,0,0,1,2
14,0.9017778540029324,-0.6592540247801694,-0.7909245931179513,6,9,1,0,4,4,1
18,1.1019333611539837,-0.9297208861454108,1.087423567688444,6,9,1,1,3,1,0
12,1.4522054986683233,1.5914166430091616,1.5208885278745352,6,9,1,1,4,2,1
2,1.287792046365674,-0.4757229402823269,0.5094702874403223,6,9,1,3,2,3,0
0,-1.395244870921037,-0.5433396556236373,-1.6578545134901337,6,9,1,2,4,2,2
22,0.6182242188722764,0.7027398128090825,0.22049364731626153,6,9,1,1,2,1,2
28,0.5443573055189123,0.6544421589938607,0.6539586075023528,6,9,1,0,4,3,1
20,-1.1915151582851455,-1.4030378935345835,1.087423567688444,6,9,1,0,4,1,0
28,0.931562899709934,-1.4706546088758938,-1.368877873366073,6,9,1,1,4,1,0
22,1.6321071747386136,-0.3501490403627505,-0.35745963293186006,6,9,1,2,0,0,1
0,-0.9615746054270926,0.8959304280699693,-1.2243895533040425,6,9,1,3,2,3,0
24,0.16668292595413095,1.3209497816439202,-0.7909245931179513,6,9,1,3,4,1,1
0,1.0185352331743789,-1.557590385743293,1.3764002078125048,6,9,1,2,2,1,1
20,1.0042384112350182,-1.5769094472693816,0.9429352476264136,6,9,1,0,2,0,0
0,0.4943184287311494,0.51920872831124,-1.5133661934281033,6,9,1,2,1,4,0
22,0.9077348631443327,0.2487418669459985,-0.9354129131799817,6,9,1,1,4,3,0
22,1.4522054986683233,0.8089946512025702,0.7984469275643832,6,9,1,1,2,4,1
5,1.1126559776085043,-0.9007422938562778,1.2319118877504744,6,9,1,2,4,4,0
4,0.1285580674491688,-0.9104018246193222,-1.6578545134901337,6,9,1,3,4,3,0
28,-0.39446733516578064,-0.649594494017125,0.22049364731626153,6,9,1,0,0,2,0
16,0.5622283329431133,-0.21491560968012977,0.07600532725423113,6,9,1,0,4,4,0
14,-0.897238906699969,-0.19559654815404107,-1.0799012332420121,6,9,1,2,0,4,2
26,0.7230675797609223,0.7413779358612598,0.5094702874403223,6,9,1,0,3,4,2
0,0.8493561735586094,0.3453371745764419,0.22049364731626153,6,9,1,1,3,0,2
0,-1.0973944138510203,1.0698019818047673,-1.0799012332420121,6,9,1,3,2,2,2
2,0.07137077969172559,-0.4467443479931939,-0.06848299280779926,6,9,1,0,0,1,1
0,1.57134568149633,0.49988966678515134,1.5208885278745352,6,9,1,2,3,1,1
24,-0.9460863816594517,-1.7121428779520023,-1.5133661934281033,6,9,1,3,4,4,2
29,-0.16929238962084797,1.6783524198765607,-1.5133661934281033,6,9,1,2,0,0,0
11,-1.5227248665470041,0.5675063821264617,-1.368877873366073,6,9,1,1,3,4,2
18,0.7302159907306027,1.2243544740134769,-1.6578545134901337,6,9,1,0,1,3,1
28,0.07732778883312592,0.3453371745764419,1.3764002078125048,6,9,1,2,0,2,0
13,0.8922466393766918,0.8669518357808362,0.36498196737829197,6,9,1,0,3,0,2
0,1.5129669919106068,0.10384890550033343,-0.35745963293186006,6,9,1,1,4,2,1
28,1.3997838182240003,-1.5286117934541599,0.36498196737829197,6,9,1,1,0,3,2
29,1.3175770920726757,-0.5336801248605929,1.2319118877504744,6,9,1,0,0,2,1
19,0.2488896521054556,-1.0842733783541203,1.3764002078125048,6,9,1,2,1,0,0
0,-0.1823978097319287,0.6351230974677721,-1.368877873366073,6,9,1,0,4,4,0
3,0.9851759819825371,-1.4609950781128496,0.6539586075023528,6,9,1,1,2,0,2
0,-0.16571818413600775,0.577165912889506,1.087423567688444,6,9,1,1,1,4,2
25,1.6094705400012923,-1.7218024087150465,0.7984469275643832,6,9,1,2,0,4,2
1,-0.2598389285701331,1.205035412487388,0.6539586075023528,6,9,1,0,1,4,1
11,-1.7228803736980556,0.6641016897569051,-1.2243895533040425,6,9,1,3,3,4,2
11,1.3247255030423561,0.18112515160468814,0.5094702874403223,6,9,1,0,0,2,2
0,0.22863582102469446,1.3982260277482748,1.087423567688444,6,9,1,1,1,4,2
16,-1.4023932818907174,1.4658427430895853,-1.2243895533040425,6,9,1,3,1,1,1
0,0.8028915022556868,-0.8524446400410561,0.7984469275643832,6,9,1,0,1,4,1
27,-0.37540490591329956,0.8089946512025702,-1.5133661934281033,6,9,1,2,1,3,1
27,0.594396182306675,0.7317184050982155,0.7984469275643832,6,9,1,1,1,3,2
0,1.180565881820468,-0.18593701739099674,1.5208885278745352,6,9,1,2,0,4,0
0,0.9673049545583361,1.205035412487388,-0.9354129131799817,6,9,1,3,3,3,2
18,0.09400741442904686,-0.4177657557040609,-0.5019479529938905,6,9,1,3,0,2,0
5,0.5467401091754723,1.3016307201178314,-1.368877873366073,6,9,1,1,4,3,2
1,0.8183797260233276,-1.5382713242172041,-0.06848299280779926,6,9,1,1,0,1,1
0,-0.9734886237098933,0.8476327742547475,1.087423567688444,6,9,1,2,2,3,1
14,0.34062759288302075,-0.9104018246193222,-0.7909245931179513,6,9,1,0,3,1,0
13,1.3342567176685967,-0.5529991863866817,-0.9354129131799817,6,9,1,3,0,4,0
0,0.08328479797452626,-1.30644258590414,0.5094702874403223,6,9,1,2,0,1,2
25,0.8279109406495682,-1.4416760165867608,0.9429352476264136,6,9,1,0,3,0,2
22,0.8719928082959307,0.5964849744155947,0.22049364731626153,6,9,1,0,2,4,2
0,1.6166189509709725,0.548187320600373,-0.5019479529938905,6,9,1,2,1,2,2
20,1.640446987536574,-1.0649543168280315,-0.21297131286982968,6,9,1,3,2,3,2
20,0.9673049545583361,-1.3450807089563175,0.22049364731626153,6,9,1,3,0,0,2
24,0.6742201048014396,-0.1279798328127307,-0.6464362730559209,6,9,1,1,4,3,0
19,1.0399804660834202,-1.6348666318476477,1.3764002078125048,6,9,1,2,1,1,2
29,-0.5136075179937873,-1.6348666318476477,-1.6578545134901337,6,9,1,1,4,3,2
0,0.19170236434801238,0.21010374389382117,-0.06848299280779926,6,9,1,1,2,3,0
0,-0.6005798514582322,1.659033358350472,1.2319118877504744,6,9,1,2,1,2,1
0,-0.6470445227611549,-0.7751683939367014,0.9429352476264136,6,9,1,0,3,2,0
0,-0.878176477447488,1.4851618046156738,0.36498196737829197,6,9,1,1,3,2,0
3,0.6742201048014396,-1.7121428779520023,0.5094702874403223,6,9,1,1,0,4,2
11,0.4192601135495052,-1.615547570321559,-0.06848299280779926,6,9,1,1,3,1,0
0,-1.286827304547551,0.15214655931555512,-1.6578545134901337,6,9,1,2,4,2,1
1,1.6475953985062544,-0.8041469862258345,1.5208885278745352,6,9,1,1,2,3,1
1,-0.986594043820974,-0.021724994419242975,0.6539586075023528,6,9,1,0,4,1,1
16,-0.08946846712608347,-0.8041469862258345,1.087423567688444,6,9,1,0,0,3,0
0,-0.6220250843672734,-1.4030378935345835,-0.6464362730559209,6,9,1,3,1,2,0
6,-0.5136075179937873,1.5044808661417626,1.2319118877504744,6,9,1,3,0,4,0
18,0.7588096346093243,0.10384890550033343,0.22049364731626153,6,9,1,3,1,1,0
12,1.623767361940653,-1.731461939478091,0.36498196737829197,6,9,1,2,2,1,1
5,1.3497449414362377,-1.1808686859845636,-0.9354129131799817,6,9,1,3,3,0,1
13,-1.4619633733047208,-0.9200613553823666,0.7984469275643832,6,9,1,3,0,2,2
0,1.3985924163957204,0.21010374389382117,-0.5019479529938905,6,9,1,0,1,4,1
0,0.2893973142669779,0.1231679670264221,-0.9354129131799817,6,9,1,0,0,3,2
0,-0.8769850756192078,-0.6592540247801694,0.6539586075023528,6,9,1,2,2,1,2
13,-1.4512407568502002,-0.6109563709649477,0.9429352476264136,6,9,1,3,2,3,1
0,0.3787524513879829,-1.6348666318476477,0.36498196737829197,6,9,1,1,1,1,1
0,0.039202930328163785,1.2340140047765211,-1.368877873366073,6,9,1,3,4,3,0
1,-0.454037426579784,0.4709110744960183,0.22049364731626153,6,9,1,1,4,4,2
13,-0.0847028598129632,-1.6928238164259135,1.087423567688444,6,9,1,0,0,4,0
1,-1.4047760855472775,0.8669518357808362,-1.0799012332420121,6,9,1,1,1,1,1
22,-0.42425238087278233,0.5385277898373286,-0.06848299280779926,6,9,1,3,4,2,1
28,0.4621505793675876,0.8669518357808362,0.22049364731626153,6,9,1,0,2,1,1
22,-0.16333538047944762,0.9925257357004126,0.9429352476264136,6,9,1,3,2,2,1
30,0.5121894561553504,0.36465623610253056,-0.7909245931179513,6,9,1,3,4,4,1
0,0.31203394900429915,-1.6541856933737362,1.087423567688444,6,9,1,2,4,4,0
29,1.6130447454861325,-0.8427851092780118,-1.5133661934281033,6,9,1,1,4,3,1
3,1.5439434394458886,-0.5723182479127703,1.3764002078125048,6,9,1,2,1,2,1
0,0.9708791600431763,0.37431576686557494,0.7984469275643832,6,9,1,2,1,0,0
6,0.9053520594877725,0.3453371745764419,0.7984469275643832,6,9,1,2,2,2,1
0,-0.3813619150546999,-1.0359757245388985,1.087423567688444,6,9,1,0,0,1,2
