FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
160,Delta,5664,JFK,JFK,09/01/2024 14:00,9/1/2024 14:06,09/01/2024 20:06,9/1/2024 18:13,13,Maintenance,True,True,Boeing 777,N18707,1763
161,United,4926,JFK,SFO,09/01/2024 19:46,9/1/2024 19:55,09/01/2024 23:19,9/2/2024 0:53,7,Weather,False,False,Boeing 737,N67789,1327
162,United,9501,ORD,SFO,09/01/2024 11:16,9/1/2024 11:34,09/01/2024 15:18,9/1/2024 14:45,29,Maintenance,False,False,Airbus A320,N24824,1276
163,Delta,7797,ORD,SFO,09/01/2024 00:06,9/1/2024 0:32,09/01/2024 01:53,9/1/2024 2:36,30,Maintenance,False,True,Boeing 777,N91668,552
164,Delta,6301,DFW,SEA,09/01/2024 18:12,9/1/2024 18:27,09/02/2024 00:01,9/1/2024 20:41,29,Air Traffic Control,False,False,Boeing 737,N91079,717
165,American Airlines,7351,LAX,BOS,09/01/2024 03:49,9/1/2024 4:03,09/01/2024 06:07,9/1/2024 7:08,19,Maintenance,True,True,Boeing 737,N95725,1530
166,Delta,6306,JFK,MIA,09/01/2024 07:46,9/1/2024 7:46,09/01/2024 09:16,9/1/2024 10:50,4,Maintenance,True,False,Boeing 777,N40660,1947
167,American Airlines,1736,DFW,MIA,09/01/2024 05:09,9/1/2024 5:13,09/01/2024 08:55,9/1/2024 7:03,-6,,False,True,Boeing 777,N84956,1976
168,Southwest,5349,ORD,SEA,09/01/2024 12:04,9/1/2024 12:15,09/01/2024 17:54,9/1/2024 15:21,17,Weather,True,False,Boeing 777,N56251,914
169,Southwest,7231,LAX,SFO,09/01/2024 18:53,9/1/2024 19:05,09/02/2024 01:06,9/1/2024 19:53,0,,False,True,Boeing 777,N53118,2607
170,Southwest,6501,LAX,BOS,09/01/2024 23:32,9/1/2024 23:34,09/02/2024 05:09,9/2/2024 3:25,-7,,False,True,Airbus A320,N95713,2721
171,Delta,125,ORD,SEA,09/01/2024 02:03,9/1/2024 2:12,09/01/2024 03:39,9/1/2024 5:18,15,Air Traffic Control,False,True,Boeing 777,N75083,2049
172,American Airlines,1088,DFW,SFO,09/01/2024 16:07,9/1/2024 16:25,09/01/2024 22:13,9/1/2024 21:16,9,Air Traffic Control,False,False,Boeing 737,N76118,635
173,Delta,8238,JFK,JFK,09/01/2024 19:00,9/1/2024 19:30,09/01/2024 23:16,9/1/2024 21:29,29,Weather,True,True,Boeing 737,N10000,2888
174,Delta,9064,JFK,MIA,09/01/2024 13:11,9/1/2024 13:23,09/01/2024 19:53,9/1/2024 19:31,20,Air Traffic Control,False,True,Boeing 737,N38200,890
175,Delta,5290,JFK,MIA,09/01/2024 10:09,9/1/2024 10:26,09/01/2024 12:42,9/1/2024 15:06,-3,,False,True,Boeing 777,N11897,1380
176,American Airlines,1199,LAX,SEA,09/01/2024 19:02,9/1/2024 19:10,09/02/2024 01:03,9/1/2024 20:53,-9,,True,True,Boeing 777,N43376,2750
177,American Airlines,1864,JFK,JFK,09/01/2024 13:14,9/1/2024 13:19,09/01/2024 19:25,9/1/2024 18:20,6,Weather,False,True,Boeing 737,N10704,793
178,Southwest,7211,DFW,BOS,09/01/2024 18:58,9/1/2024 19:19,09/01/2024 20:54,9/1/2024 23:55,-3,,True,True,Boeing 777,N89761,682
179,American Airlines,9643,ATL,SFO,09/01/2024 19:56,9/1/2024 20:13,09/02/2024 00:07,9/2/2024 0:55,-1,,False,True,Boeing 777,N77548,481
180,American Airlines,8744,JFK,MIA,09/01/2024 22:27,9/1/2024 22:53,09/02/2024 03:48,9/2/2024 3:52,25,Air Traffic Control,False,True,Boeing 777,N87139,2827
181,Southwest,7532,JFK,BOS,09/01/2024 09:09,9/1/2024 9:19,09/01/2024 16:03,9/1/2024 11:23,14,Weather,True,True,Airbus A320,N71453,2987
182,Southwest,3325,ORD,BOS,09/01/2024 16:29,9/1/2024 16:32,09/01/2024 20:54,9/1/2024 20:47,18,Air Traffic Control,True,True,Boeing 737,N25699,1690
183,American Airlines,3820,JFK,SEA,09/01/2024 12:05,9/1/2024 12:30,09/01/2024 16:46,9/1/2024 15:06,1,Maintenance,False,False,Boeing 777,N18598,2423
184,American Airlines,4628,ORD,SEA,09/01/2024 11:49,9/1/2024 12:05,09/01/2024 17:13,9/1/2024 15:58,9,Maintenance,False,False,Airbus A320,N68863,116
185,American Airlines,9911,LAX,MIA,09/01/2024 07:14,9/1/2024 7:26,09/01/2024 09:12,9/1/2024 13:44,30,Air Traffic Control,False,True,Airbus A320,N21693,767
186,Delta,2683,DFW,MIA,09/01/2024 12:12,9/1/2024 12:24,09/01/2024 19:00,9/1/2024 14:03,-9,,False,True,Airbus A320,N98143,2121
187,Delta,6742,LAX,JFK,09/01/2024 06:20,9/1/2024 6:27,09/01/2024 11:08,9/1/2024 9:13,-7,,True,False,Boeing 737,N14449,2144
188,Southwest,5258,DFW,MIA,09/01/2024 04:18,9/1/2024 4:41,09/01/2024 05:52,9/1/2024 9:36,18,Maintenance,False,True,Boeing 737,N13194,2056
189,Southwest,8871,JFK,SEA,09/01/2024 09:13,9/1/2024 9:24,09/01/2024 13:20,9/1/2024 13:29,16,Maintenance,False,True,Boeing 777,N11761,2934
190,United,660,ATL,JFK,09/01/2024 11:25,9/1/2024 11:29,09/01/2024 17:01,9/1/2024 15:19,-6,,True,False,Boeing 777,N14239,2001
191,Southwest,5560,ATL,JFK,09/01/2024 12:25,9/1/2024 12:52,09/01/2024 18:58,9/1/2024 13:46,21,Air Traffic Control,True,False,Boeing 737,N26246,507
192,Delta,6617,JFK,BOS,09/01/2024 06:35,9/1/2024 6:43,09/01/2024 07:57,9/1/2024 11:04,29,Air Traffic Control,False,False,Airbus A320,N12743,117
193,Delta,3619,JFK,MIA,09/01/2024 04:56,9/1/2024 5:00,09/01/2024 11:17,9/1/2024 11:01,5,Air Traffic Control,False,True,Boeing 777,N39968,2193
194,American Airlines,5083,ATL,BOS,09/01/2024 03:16,9/1/2024 3:20,09/01/2024 08:11,9/1/2024 6:46,30,Maintenance,True,True,Airbus A320,N35816,1589
195,United,1005,DFW,MIA,09/01/2024 08:03,9/1/2024 8:15,09/01/2024 10:21,9/1/2024 14:12,9,Air Traffic Control,False,False,Boeing 737,N52156,2046
196,American Airlines,237,ATL,SEA,09/01/2024 04:44,9/1/2024 4:46,09/01/2024 07:15,9/1/2024 7:44,0,,True,True,Boeing 777,N35339,2886
197,United,3829,DFW,SFO,09/01/2024 14:21,9/1/2024 14:29,09/01/2024 20:46,9/1/2024 15:51,30,Weather,True,True,Boeing 737,N19949,1557
198,American Airlines,9285,ORD,SEA,09/01/2024 14:48,9/1/2024 15:10,09/01/2024 15:54,9/1/2024 19:55,7,Weather,True,False,Airbus A320,N56405,1858
199,American Airlines,6268,JFK,JFK,09/01/2024 10:53,9/1/2024 11:05,09/01/2024 12:28,9/1/2024 15:03,10,Maintenance,False,True,Boeing 737,N57928,2475
200,United,1245,ORD,JFK,09/01/2024 16:25,9/1/2024 16:45,09/01/2024 20:16,9/1/2024 22:44,19,Air Traffic Control,False,True,Boeing 737,N61066,1681
201,American Airlines,7701,ORD,MIA,09/01/2024 03:38,9/1/2024 3:44,09/01/2024 10:06,9/1/2024 7:08,30,Maintenance,False,True,Boeing 777,N51212,1584
202,American Airlines,9859,LAX,SEA,09/01/2024 03:18,9/1/2024 3:47,09/01/2024 07:37,9/1/2024 8:23,5,Air Traffic Control,True,True,Boeing 737,N93415,973
203,Southwest,933,DFW,JFK,09/01/2024 07:45,9/1/2024 7:53,09/01/2024 09:00,9/1/2024 12:36,-9,,False,True,Airbus A320,N91464,1347
204,Southwest,6428,JFK,BOS,09/01/2024 16:13,9/1/2024 16:19,09/01/2024 20:25,9/1/2024 18:30,17,Maintenance,False,False,Airbus A320,N50031,1844
205,Southwest,5603,JFK,SFO,09/01/2024 00:59,9/1/2024 1:12,09/01/2024 07:01,9/1/2024 3:26,27,Weather,False,True,Boeing 737,N51539,807
206,American Airlines,6700,ORD,SEA,09/01/2024 09:38,9/1/2024 10:00,09/01/2024 14:40,9/1/2024 12:05,27,Air Traffic Control,True,False,Boeing 737,N83008,300
207,Delta,6133,ATL,JFK,09/01/2024 10:53,9/1/2024 11:10,09/01/2024 16:37,9/1/2024 12:15,22,Weather,True,False,Boeing 777,N73444,2046
208,Delta,1869,JFK,SEA,09/01/2024 09:00,9/1/2024 9:00,09/01/2024 14:28,9/1/2024 14:19,19,Weather,True,True,Boeing 777,N48708,588
209,Southwest,7524,JFK,JFK,09/01/2024 04:57,9/1/2024 4:58,09/01/2024 10:02,9/1/2024 10:15,18,Maintenance,True,False,Boeing 737,N27791,918
210,United,6483,ATL,SEA,09/01/2024 17:09,9/1/2024 17:18,09/01/2024 22:18,9/1/2024 18:59,-10,,False,False,Airbus A320,N41815,2382
211,American Airlines,9778,JFK,SFO,09/01/2024 00:09,9/1/2024 0:21,09/01/2024 05:26,9/1/2024 1:21,12,Maintenance,True,False,Boeing 737,N99264,1239
212,Southwest,9066,LAX,MIA,09/01/2024 18:09,9/1/2024 18:32,09/01/2024 23:48,9/2/2024 0:21,12,Maintenance,True,True,Boeing 737,N63829,1844
213,United,2045,LAX,BOS,09/01/2024 12:33,9/1/2024 12:56,09/01/2024 14:57,9/1/2024 16:42,9,Air Traffic Control,False,True,Airbus A320,N56434,2520
214,United,55,ORD,JFK,09/01/2024 10:58,9/1/2024 11:11,09/01/2024 15:24,9/1/2024 13:28,30,Weather,True,True,Boeing 777,N87867,2786
215,American Airlines,932,ORD,BOS,09/01/2024 07:34,9/1/2024 7:46,09/01/2024 10:17,9/1/2024 13:44,10,Air Traffic Control,False,True,Boeing 777,N11699,2577
216,Delta,9011,JFK,SEA,09/01/2024 14:29,9/1/2024 14:29,09/01/2024 18:16,9/1/2024 20:21,-8,,False,True,Boeing 737,N50086,316
217,Southwest,8371,LAX,BOS,09/01/2024 15:32,9/1/2024 15:59,09/01/2024 21:39,9/1/2024 16:30,-2,,False,False,Boeing 777,N95145,1410
218,United,4769,ORD,SEA,09/01/2024 00:31,9/1/2024 0:58,09/01/2024 04:22,9/1/2024 2:40,9,Weather,True,False,Boeing 777,N17778,1675
219,Delta,9716,ATL,MIA,09/01/2024 19:57,9/1/2024 20:16,09/02/2024 02:23,9/1/2024 21:59,2,Air Traffic Control,True,True,Airbus A320,N40637,2708
220,American Airlines,4793,LAX,SEA,09/01/2024 15:17,9/1/2024 15:30,09/01/2024 20:04,9/1/2024 21:46,29,Weather,False,False,Boeing 737,N33689,372
221,United,427,LAX,MIA,09/01/2024 20:33,9/1/2024 21:01,09/02/2024 00:37,9/1/2024 22:44,11,Weather,True,False,Airbus A320,N26335,419
222,Southwest,9294,ATL,JFK,09/01/2024 15:51,9/1/2024 16:14,09/01/2024 20:38,9/1/2024 20:12,21,Weather,True,False,Boeing 737,N99212,1319
223,Southwest,1483,DFW,BOS,09/01/2024 09:02,9/1/2024 9:11,09/01/2024 12:44,9/1/2024 11:10,8,Air Traffic Control,True,True,Boeing 777,N16016,2556
224,American Airlines,1107,JFK,MIA,09/01/2024 00:18,9/1/2024 0:31,09/01/2024 02:48,9/1/2024 3:13,-5,,True,True,Airbus A320,N60523,2336
225,American Airlines,2388,ATL,MIA,09/01/2024 18:42,9/1/2024 19:04,09/01/2024 23:01,9/1/2024 21:41,-1,,True,False,Boeing 737,N67608,161
226,Southwest,3007,ATL,SFO,09/01/2024 12:17,9/1/2024 12:46,09/01/2024 18:18,9/1/2024 17:39,22,Weather,True,False,Boeing 737,N59926,1273
227,United,3709,JFK,SFO,09/01/2024 21:19,9/1/2024 21:21,09/02/2024 02:41,9/1/2024 22:38,19,Weather,False,True,Airbus A320,N92120,1403
228,Southwest,7011,ATL,SFO,09/01/2024 18:26,9/1/2024 18:27,09/02/2024 00:15,9/1/2024 21:25,-1,,False,False,Airbus A320,N98781,559
229,Delta,216,ORD,JFK,09/01/2024 21:52,9/1/2024 22:22,09/02/2024 03:26,9/2/2024 0:08,16,Maintenance,False,False,Airbus A320,N69026,291
230,United,9517,ORD,SFO,09/01/2024 20:19,9/1/2024 20:31,09/02/2024 00:41,9/2/2024 1:46,27,Maintenance,False,True,Boeing 777,N40234,2978
231,Southwest,2947,DFW,SEA,09/01/2024 06:43,9/1/2024 6:59,09/01/2024 12:32,9/1/2024 8:45,2,Maintenance,False,True,Boeing 777,N70587,557
232,Delta,1065,DFW,SFO,09/01/2024 21:15,9/1/2024 21:34,09/02/2024 01:21,9/1/2024 22:11,-4,,True,True,Boeing 777,N35222,1254
233,Southwest,7800,DFW,SEA,09/01/2024 01:07,9/1/2024 1:15,09/01/2024 05:16,9/1/2024 4:12,5,Air Traffic Control,False,True,Boeing 777,N99411,1625
234,Delta,2739,LAX,SFO,09/01/2024 20:56,9/1/2024 21:09,09/01/2024 22:50,9/2/2024 3:11,15,Air Traffic Control,False,False,Boeing 777,N44419,2638
235,Delta,2646,ATL,SEA,09/01/2024 22:47,9/1/2024 23:10,09/02/2024 05:33,9/1/2024 23:39,-8,,True,True,Boeing 737,N51575,1910
236,United,2006,ATL,JFK,09/01/2024 21:06,9/1/2024 21:20,09/01/2024 22:54,9/1/2024 22:15,9,Weather,False,True,Boeing 777,N95085,2795
237,Delta,228,DFW,SFO,09/01/2024 02:48,9/1/2024 2:50,09/01/2024 09:15,9/1/2024 7:13,25,Weather,True,True,Boeing 737,N81495,1804
238,American Airlines,9486,DFW,SEA,09/01/2024 01:40,9/1/2024 1:40,09/01/2024 08:02,9/1/2024 3:00,20,Maintenance,False,False,Airbus A320,N61526,1013
239,American Airlines,445,JFK,SEA,09/01/2024 06:25,9/1/2024 6:36,09/01/2024 08:50,9/1/2024 7:50,25,Weather,True,False,Boeing 777,N27006,1183
240,Southwest,3408,JFK,SEA,09/01/2024 17:18,9/1/2024 17:45,09/01/2024 23:48,9/1/2024 23:31,13,Maintenance,False,True,Boeing 777,N54818,1674
241,United,2692,ATL,SEA,09/01/2024 00:52,9/1/2024 1:16,09/01/2024 02:34,9/1/2024 4:09,17,Maintenance,False,False,Boeing 737,N64565,861
242,Delta,7777,JFK,SFO,09/01/2024 08:16,9/1/2024 8:26,09/01/2024 13:03,9/1/2024 9:31,15,Air Traffic Control,False,False,Boeing 737,N93647,2176
243,American Airlines,1771,ORD,MIA,09/01/2024 15:29,9/1/2024 15:42,09/01/2024 17:37,9/1/2024 16:30,1,Air Traffic Control,False,True,Airbus A320,N37242,1549
244,Delta,4791,JFK,MIA,09/01/2024 02:54,9/1/2024 3:23,09/01/2024 07:15,9/1/2024 7:05,11,Maintenance,False,False,Airbus A320,N15118,1385
245,United,5793,JFK,BOS,09/01/2024 07:46,9/1/2024 8:01,09/01/2024 09:09,9/1/2024 9:51,5,Maintenance,False,False,Boeing 737,N61259,1929
246,Southwest,3523,LAX,JFK,09/01/2024 21:31,9/1/2024 21:56,09/02/2024 00:55,9/2/2024 2:23,-8,,False,False,Airbus A320,N35754,2140
247,Delta,7709,DFW,BOS,09/01/2024 14:27,9/1/2024 14:30,09/01/2024 20:14,9/1/2024 17:54,27,Air Traffic Control,True,False,Boeing 737,N73122,1961
248,United,677,LAX,SEA,09/01/2024 06:12,9/1/2024 6:40,09/01/2024 10:11,9/1/2024 12:38,26,Air Traffic Control,False,True,Boeing 737,N22147,1268
249,Southwest,5189,ATL,BOS,09/01/2024 15:40,9/1/2024 15:48,09/01/2024 20:22,9/1/2024 16:35,-5,,False,True,Airbus A320,N52552,1029
250,United,6009,DFW,SEA,09/01/2024 23:29,9/1/2024 23:58,09/02/2024 02:04,9/2/2024 3:37,8,Air Traffic Control,True,False,Boeing 737,N94307,2573
251,United,1717,JFK,BOS,09/01/2024 13:01,9/1/2024 13:05,09/01/2024 17:10,9/1/2024 14:04,3,Weather,False,True,Airbus A320,N46224,761
252,United,8457,ATL,JFK,09/01/2024 21:37,9/1/2024 21:56,09/02/2024 01:25,9/2/2024 0:33,-4,,False,False,Boeing 737,N63673,2243
253,United,6868,ATL,SFO,09/01/2024 14:05,9/1/2024 14:23,09/01/2024 19:35,9/1/2024 17:28,23,Maintenance,True,False,Boeing 777,N16603,1798
254,Southwest,4272,ORD,JFK,09/01/2024 11:05,9/1/2024 11:25,09/01/2024 14:57,9/1/2024 12:07,2,Weather,True,False,Airbus A320,N35196,2067
255,Delta,5174,LAX,SEA,09/01/2024 22:50,9/1/2024 22:50,09/02/2024 05:17,9/2/2024 4:55,5,Weather,False,True,Boeing 777,N66678,183
256,American Airlines,146,DFW,SEA,09/01/2024 04:44,9/1/2024 4:47,09/01/2024 08:56,9/1/2024 10:54,10,Maintenance,False,True,Boeing 737,N98594,554
257,American Airlines,9835,JFK,JFK,09/01/2024 14:02,9/1/2024 14:10,09/01/2024 15:06,9/1/2024 16:11,9,Maintenance,False,True,Boeing 777,N33855,2161
258,United,1452,ORD,JFK,09/01/2024 01:06,9/1/2024 1:31,09/01/2024 05:13,9/1/2024 6:00,-6,,True,False,Boeing 737,N54345,531
259,United,8035,LAX,SEA,09/01/2024 03:37,9/1/2024 4:02,09/01/2024 08:05,9/1/2024 8:31,-6,,False,True,Boeing 777,N20843,1047
260,Southwest,142,LAX,SFO,09/01/2024 17:40,9/1/2024 17:56,09/01/2024 19:42,9/1/2024 18:55,15,Maintenance,True,True,Boeing 777,N65886,2897
261,United,8989,ORD,SFO,09/01/2024 21:34,9/1/2024 21:48,09/02/2024 04:26,9/2/2024 1:46,12,Weather,True,True,Airbus A320,N19332,2681
262,American Airlines,9982,JFK,SEA,09/01/2024 17:37,9/1/2024 18:02,09/01/2024 20:56,9/1/2024 20:56,19,Air Traffic Control,True,True,Airbus A320,N51453,2075
263,Southwest,8650,JFK,MIA,09/01/2024 22:51,9/1/2024 23:15,09/02/2024 02:55,9/2/2024 4:03,12,Maintenance,False,False,Boeing 777,N41983,2131
264,United,649,ORD,SEA,09/01/2024 01:59,9/1/2024 2:18,09/01/2024 05:22,9/1/2024 7:18,19,Air Traffic Control,True,False,Boeing 737,N21538,2008
265,Southwest,9479,ORD,MIA,09/01/2024 02:13,9/1/2024 2:24,09/01/2024 07:07,9/1/2024 7:15,2,Weather,False,False,Boeing 737,N10469,205
266,American Airlines,976,ATL,JFK,09/01/2024 04:34,9/1/2024 4:52,09/01/2024 10:19,9/1/2024 7:24,-10,,True,True,Airbus A320,N96549,1854
267,Southwest,4660,ORD,SEA,09/01/2024 01:58,9/1/2024 2:13,09/01/2024 06:26,9/1/2024 3:55,-3,,False,False,Airbus A320,N67720,1127
268,United,3089,ATL,JFK,09/01/2024 04:20,9/1/2024 4:27,09/01/2024 07:21,9/1/2024 7:33,13,Air Traffic Control,True,False,Boeing 777,N85033,2043
269,American Airlines,5615,LAX,MIA,09/01/2024 17:16,9/1/2024 17:38,09/01/2024 19:09,9/1/2024 21:28,12,Maintenance,False,False,Boeing 737,N19215,1517
270,United,6975,LAX,MIA,09/01/2024 19:43,9/1/2024 19:48,09/01/2024 23:45,9/1/2024 23:40,-3,,False,True,Boeing 777,N13784,2887
271,Southwest,2399,JFK,JFK,09/01/2024 01:27,9/1/2024 1:41,09/01/2024 08:09,9/1/2024 2:24,-3,,False,False,Airbus A320,N77891,2860
272,United,8078,ATL,MIA,09/01/2024 10:21,9/1/2024 10:27,09/01/2024 14:17,9/1/2024 12:44,23,Weather,False,True,Airbus A320,N85549,2629
273,Southwest,9470,JFK,SFO,09/01/2024 12:21,9/1/2024 12:35,09/01/2024 13:55,9/1/2024 16:26,5,Air Traffic Control,True,True,Airbus A320,N57493,1921
274,United,1433,JFK,SFO,09/01/2024 19:13,9/1/2024 19:16,09/01/2024 23:04,9/1/2024 20:16,3,Weather,True,False,Airbus A320,N28119,911
275,American Airlines,6751,DFW,MIA,09/01/2024 12:10,9/1/2024 12:19,09/01/2024 14:58,9/1/2024 15:22,12,Maintenance,False,True,Airbus A320,N41216,636
276,Delta,9371,LAX,MIA,09/01/2024 17:16,9/1/2024 17:27,09/01/2024 20:37,9/1/2024 18:42,26,Weather,False,True,Boeing 777,N65862,449
277,Southwest,5551,DFW,JFK,09/01/2024 01:17,9/1/2024 1:36,09/01/2024 03:57,9/1/2024 4:41,24,Weather,True,False,Boeing 737,N27308,1187
278,Southwest,9302,JFK,SFO,09/01/2024 11:36,9/1/2024 12:05,09/01/2024 13:45,9/1/2024 13:54,18,Maintenance,False,True,Airbus A320,N97954,1200
279,Delta,2460,ATL,BOS,09/01/2024 16:37,9/1/2024 16:40,09/01/2024 18:26,9/1/2024 17:59,22,Air Traffic Control,True,True,Airbus A320,N90396,1475
280,American Airlines,978,ATL,SFO,09/01/2024 15:21,9/1/2024 15:38,09/01/2024 18:17,9/1/2024 20:43,22,Weather,False,True,Boeing 737,N15527,2849
281,Delta,7293,DFW,SFO,09/01/2024 14:17,9/1/2024 14:41,09/01/2024 18:24,9/1/2024 16:16,-1,,False,False,Boeing 737,N74042,2311
282,Southwest,244,LAX,BOS,09/01/2024 11:35,9/1/2024 11:38,09/01/2024 18:01,9/1/2024 16:38,3,Air Traffic Control,False,True,Airbus A320,N71427,2677
283,United,8553,LAX,JFK,09/01/2024 04:03,9/1/2024 4:06,09/01/2024 05:55,9/1/2024 6:31,28,Weather,True,True,Boeing 777,N55011,428
284,United,4457,ORD,SFO,09/01/2024 10:11,9/1/2024 10:30,09/01/2024 12:48,9/1/2024 16:30,19,Air Traffic Control,False,True,Boeing 737,N80933,855
285,Southwest,8502,DFW,JFK,09/01/2024 13:30,9/1/2024 13:59,09/01/2024 16:02,9/1/2024 15:51,21,Weather,False,False,Airbus A320,N45943,2872
286,United,3889,ATL,MIA,09/01/2024 13:00,9/1/2024 13:22,09/01/2024 14:05,9/1/2024 15:23,23,Air Traffic Control,True,True,Boeing 777,N93421,2567
287,American Airlines,5719,JFK,SFO,09/01/2024 15:14,9/1/2024 15:21,09/01/2024 18:50,9/1/2024 18:40,26,Weather,False,True,Boeing 737,N98960,511
288,United,6020,DFW,BOS,09/01/2024 20:22,9/1/2024 20:52,09/01/2024 22:33,9/2/2024 2:29,7,Air Traffic Control,True,False,Boeing 777,N29849,1943
289,American Airlines,5691,ATL,JFK,09/01/2024 20:20,9/1/2024 20:31,09/01/2024 22:39,9/1/2024 23:27,7,Air Traffic Control,False,True,Boeing 737,N27936,1132
290,Southwest,3823,JFK,SFO,09/01/2024 23:14,9/1/2024 23:25,09/02/2024 04:53,9/2/2024 0:41,27,Maintenance,False,True,Airbus A320,N31484,291
291,Delta,6125,DFW,MIA,09/01/2024 22:51,9/1/2024 22:55,09/02/2024 01:42,9/2/2024 1:21,30,Maintenance,False,True,Airbus A320,N15565,2121
292,Delta,4637,ORD,MIA,09/01/2024 06:16,9/1/2024 6:43,09/01/2024 12:55,9/1/2024 9:19,3,Weather,True,True,Boeing 777,N78860,969
293,Delta,9840,ATL,JFK,09/01/2024 03:04,9/1/2024 3:14,09/01/2024 07:19,9/1/2024 9:12,8,Weather,True,True,Boeing 737,N90528,2549
294,Southwest,2868,ORD,MIA,09/01/2024 18:18,9/1/2024 18:43,09/02/2024 00:26,9/2/2024 0:22,4,Air Traffic Control,False,False,Airbus A320,N71157,477
295,Southwest,5352,DFW,SFO,09/01/2024 12:53,9/1/2024 13:10,09/01/2024 19:22,9/1/2024 19:21,28,Weather,True,False,Boeing 737,N53281,990
296,Southwest,9311,ATL,MIA,09/01/2024 12:59,9/1/2024 13:00,09/01/2024 19:05,9/1/2024 15:02,3,Maintenance,True,False,Boeing 737,N71466,1155
297,American Airlines,6113,LAX,SEA,09/01/2024 23:13,9/1/2024 23:23,09/02/2024 00:26,9/2/2024 3:03,-10,,False,False,Boeing 777,N18380,2333
298,Delta,1377,JFK,BOS,09/01/2024 18:17,9/1/2024 18:33,09/01/2024 20:49,9/1/2024 20:19,2,Air Traffic Control,False,False,Airbus A320,N91075,1363
299,Delta,5887,ATL,SFO,09/01/2024 16:57,9/1/2024 17:20,09/01/2024 20:43,9/1/2024 20:51,-6,,True,False,Boeing 737,N14681,346
300,Southwest,9670,ATL,MIA,09/01/2024 21:38,9/1/2024 21:57,09/01/2024 22:46,9/1/2024 22:43,5,Air Traffic Control,False,True,Airbus A320,N44138,1550
301,United,4038,JFK,BOS,09/01/2024 12:37,9/1/2024 12:57,09/01/2024 14:17,9/1/2024 18:59,22,Air Traffic Control,False,False,Airbus A320,N43163,2061
302,American Airlines,2461,JFK,JFK,09/01/2024 17:45,9/1/2024 17:59,09/01/2024 23:03,9/1/2024 19:37,-8,,True,True,Boeing 737,N21977,2123
303,United,1173,ORD,BOS,09/01/2024 15:31,9/1/2024 15:45,09/01/2024 21:11,9/1/2024 16:24,-7,,False,False,Boeing 777,N89536,2456
304,Delta,5048,ATL,SFO,09/01/2024 23:56,9/2/2024 0:01,09/02/2024 05:03,9/2/2024 4:22,26,Air Traffic Control,False,False,Airbus A320,N32059,741
305,Delta,5391,ATL,MIA,09/01/2024 08:55,9/1/2024 9:17,09/01/2024 11:56,9/1/2024 9:52,-3,,True,True,Boeing 737,N83959,2739
306,Delta,9149,DFW,SEA,09/01/2024 09:41,9/1/2024 10:04,09/01/2024 16:11,9/1/2024 15:49,8,Weather,True,False,Boeing 737,N73321,2599
307,United,2483,DFW,MIA,09/01/2024 04:50,9/1/2024 5:09,09/01/2024 08:25,9/1/2024 9:43,-7,,True,True,Airbus A320,N24363,1799
308,Southwest,3212,ORD,JFK,09/01/2024 06:56,9/1/2024 7:04,09/01/2024 09:54,9/1/2024 9:10,14,Weather,False,False,Boeing 777,N51793,2916
309,Southwest,8085,DFW,SFO,09/01/2024 13:17,9/1/2024 13:21,09/01/2024 16:03,9/1/2024 19:37,20,Weather,True,True,Airbus A320,N78514,1000
310,Delta,3954,LAX,JFK,09/01/2024 16:25,9/1/2024 16:41,09/01/2024 18:24,9/1/2024 22:23,-2,,False,True,Boeing 777,N34857,1357
311,United,4308,JFK,MIA,09/01/2024 17:20,9/1/2024 17:26,09/01/2024 20:26,9/1/2024 22:14,-6,,True,False,Airbus A320,N42776,939
312,United,9227,ORD,MIA,09/01/2024 18:53,9/1/2024 19:07,09/01/2024 21:25,9/1/2024 22:09,16,Weather,True,True,Boeing 777,N47924,1570
313,Southwest,4081,DFW,SEA,09/01/2024 06:30,9/1/2024 6:50,09/01/2024 09:55,9/1/2024 12:59,29,Maintenance,False,False,Boeing 777,N79085,2893
314,Southwest,8647,JFK,SFO,09/01/2024 06:32,9/1/2024 6:51,09/01/2024 12:45,9/1/2024 7:55,23,Maintenance,False,False,Boeing 737,N56667,2192
315,American Airlines,5900,DFW,JFK,09/01/2024 23:57,9/1/2024 23:57,09/02/2024 04:12,9/2/2024 0:52,-5,,True,True,Airbus A320,N21091,475
316,Delta,9248,DFW,SEA,09/01/2024 10:06,9/1/2024 10:09,09/01/2024 14:38,9/1/2024 15:58,-8,,True,False,Boeing 777,N16307,1953
317,American Airlines,5808,DFW,BOS,09/01/2024 11:00,9/1/2024 11:04,09/01/2024 13:31,9/1/2024 14:00,0,,False,False,Boeing 777,N85819,438
318,Delta,635,ATL,SEA,09/01/2024 17:40,9/1/2024 17:58,09/01/2024 22:15,9/1/2024 18:51,11,Maintenance,True,True,Boeing 777,N96179,1888
319,American Airlines,3020,JFK,SEA,09/01/2024 20:45,9/1/2024 20:45,09/02/2024 02:07,9/2/2024 1:59,14,Maintenance,False,False,Airbus A320,N49719,452
320,American Airlines,4378,ATL,SEA,09/01/2024 20:32,9/1/2024 20:52,09/02/2024 02:42,9/1/2024 23:01,29,Weather,True,False,Airbus A320,N64396,2305
